time,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2000-07-02,17,2,45,0,133,0,0,0,0,0,695,0,175,0,133,108,243,0,550,0,0,0,3,15,0,0,0,0,321,223,0,8,9,0
2000-07-03,52,19,150,0,381,0,2,0,0,0,418,0,92,0,348,219,446,0,929,0,0,0,9,67,0,0,0,0,675,425,0,24,40,19
2000-07-04,130,6,232,0,780,0,0,0,0,0,198,0,45,0,659,284,580,0,1181,0,0,0,22,138,0,0,0,0,1356,622,0,23,48,45
2000-07-05,155,0,173,0,1036,0,0,0,0,0,505,0,19,0,905,164,197,0,833,0,0,0,22,160,0,0,0,5,1547,520,0,2,5,50
2000-07-06,74,0,43,0,682,0,0,0,0,0,1199,0,181,0,886,86,64,0,724,0,0,0,10,97,0,0,0,9,594,180,0,2,1,19
2000-07-07,61,0,140,0,317,0,0,0,0,0,897,0,72,0,640,178,92,0,1070,0,0,0,12,75,0,0,0,2,283,237,0,10,0,15
2000-07-08,113,0,101,0,539,0,0,0,0,0,688,0,3,0,557,71,43,0,794,0,0,0,14,100,0,0,0,62,646,397,0,0,0,38
2000-07-09,16,0,0,0,407,0,0,0,0,0,592,0,0,0,588,0,0,0,140,0,0,0,0,26,0,0,0,105,282,0,0,0,0,0
2000-07-10,2,0,0,0,3,0,0,0,0,0,142,0,0,0,187,0,0,0,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000-07-11,17,0,4,0,171,0,0,0,0,0,46,0,0,0,211,2,6,0,188,0,0,0,1,32,0,0,0,0,214,140,0,0,0,3
2000-07-12,21,0,0,0,445,0,0,0,0,0,208,0,0,0,540,1,0,0,72,0,0,0,0,80,0,0,0,47,333,63,0,0,0,9
2000-07-13,0,0,0,0,57,0,0,0,0,0,541,0,0,0,240,0,0,0,2,0,0,0,0,0,0,0,0,220,2,0,0,0,0,0
2000-07-14,0,0,0,0,0,0,0,0,0,0,958,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0
2000-07-15,0,0,0,0,2,0,0,0,0,0,1095,0,0,0,38,0,0,0,1,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0
2000-07-16,0,0,0,0,19,0,0,0,0,0,1068,0,0,0,75,0,0,0,2,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0
2000-07-17,0,0,0,0,10,0,0,0,0,0,730,0,0,0,114,0,0,0,5,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0
2000-07-18,0,0,0,0,17,0,0,0,0,0,603,0,0,0,133,0,0,0,33,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
2000-07-19,0,0,0,0,0,0,0,0,0,0,857,36,3,0,88,0,0,0,28,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0
2000-07-20,0,0,0,0,0,0,0,0,0,0,1395,0,27,0,51,0,0,0,27,0,0,0,0,0,0,1,0,69,0,0,0,0,0,0
2000-07-21,0,0,0,0,0,0,0,0,0,0,1771,0,104,0,24,0,0,0,15,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0
2000-07-22,0,0,0,0,0,0,0,0,0,0,993,0,96,0,22,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-07-23,0,0,1,0,34,0,0,0,0,0,246,0,10,0,104,4,1,0,206,0,0,0,0,2,0,0,0,0,41,20,0,0,0,0
2000-07-24,10,0,22,0,258,0,0,0,0,0,214,0,3,0,228,43,18,0,315,0,0,0,1,38,0,0,0,0,247,190,0,0,1,4
2000-07-25,46,1,78,0,625,0,0,0,0,0,311,0,1,0,469,113,205,0,406,0,0,0,6,96,0,0,0,0,850,404,0,2,8,30
2000-07-26,89,0,81,0,872,0,0,0,0,0,327,0,10,0,683,126,145,0,495,0,0,0,8,139,0,0,0,0,981,466,0,1,0,41
2000-07-27,62,0,23,0,722,0,0,0,0,0,720,0,19,0,815,55,0,0,531,0,0,0,9,110,0,0,0,9,497,134,0,0,0,19
2000-07-28,51,0,23,0,428,0,0,0,0,0,960,0,25,0,664,20,1,0,380,0,0,0,7,93,0,0,0,53,276,171,0,0,0,20
2000-07-29,22,0,2,0,332,0,0,0,0,0,1161,0,10,0,534,7,0,0,193,0,0,0,4,56,0,0,0,193,287,1,0,0,0,0
2000-07-30,10,0,0,0,109,0,0,0,0,0,1565,0,12,0,363,1,0,0,157,0,0,0,2,13,0,0,0,372,80,0,0,0,0,0
2000-07-31,8,0,0,0,0,0,0,0,0,0,2132,0,46,0,142,1,0,0,127,0,0,0,1,1,0,0,0,371,0,0,0,0,0,0
2000-08-01,5,0,0,0,5,0,0,0,0,0,2164,0,82,0,103,2,0,0,180,0,0,0,0,0,0,0,0,284,3,0,0,0,0,0
2000-08-02,8,1,1,0,3,0,0,0,0,0,1760,0,15,0,96,9,6,0,255,0,0,0,2,0,0,0,0,95,3,5,0,0,2,0
2000-08-03,5,0,26,0,47,0,0,0,0,0,828,0,9,0,98,66,117,0,306,0,0,0,3,9,0,0,0,12,94,130,0,0,1,0
2000-08-04,12,0,44,0,103,0,0,0,0,0,277,0,0,0,140,75,152,0,199,0,0,0,4,24,0,0,0,48,332,264,0,0,0,11
2000-08-05,17,0,27,0,123,0,0,0,0,0,256,0,0,0,159,43,81,0,117,0,0,0,4,41,0,0,0,123,339,274,0,0,0,14
2000-08-06,15,0,18,0,217,0,0,0,0,0,344,0,2,0,217,23,203,0,88,0,0,0,4,55,0,0,0,175,522,329,0,0,2,19
2000-08-07,3,0,0,0,284,0,0,0,0,0,540,0,10,0,228,1,13,0,34,0,0,0,2,53,0,0,0,271,557,133,0,0,0,8
2000-08-08,4,0,0,0,170,0,0,0,0,0,810,0,17,0,259,6,0,0,66,0,0,0,2,12,0,0,0,351,189,1,0,0,0,0
2000-08-09,18,0,2,0,123,0,0,0,0,0,1265,0,68,0,246,9,0,0,88,0,0,0,5,16,0,0,0,334,73,5,0,0,0,0
2000-08-10,11,0,9,0,110,0,0,0,0,0,1641,0,204,0,203,25,0,0,165,0,0,0,6,14,0,0,0,183,110,35,0,0,0,0
2000-08-11,15,0,22,0,75,0,0,0,0,0,686,0,305,0,175,59,73,0,291,0,0,0,7,21,0,0,0,8,168,91,0,0,0,0
2000-08-12,19,0,39,0,47,0,0,0,0,0,389,0,84,0,167,111,231,0,371,0,0,0,7,20,0,0,0,1,198,152,0,1,15,0
2000-08-13,24,0,61,0,136,0,0,0,0,0,693,0,107,0,235,126,265,0,314,0,0,0,8,30,0,0,0,28,354,196,0,0,22,3
2000-08-14,23,2,53,0,281,0,2,20,0,0,1374,0,191,0,286,114,205,0,367,0,0,0,7,38,0,0,1,124,408,245,0,1,17,6
2000-08-15,28,4,10,0,263,0,10,1,0,0,1963,0,191,0,323,57,127,0,595,0,0,0,9,43,0,0,45,345,307,131,0,1,16,3
2000-08-16,31,10,25,0,197,0,8,0,0,0,2171,0,198,0,283,97,209,0,661,0,0,0,7,22,0,0,1,326,280,133,0,4,25,0
2000-08-17,30,25,60,0,144,0,12,0,0,0,1693,0,110,0,199,160,364,0,717,0,0,0,8,9,0,0,0,108,306,183,0,14,70,0
2000-08-18,34,33,85,0,234,0,10,0,0,0,1235,0,162,0,264,211,472,0,827,0,0,0,9,27,0,0,0,47,542,259,0,20,86,3
2000-08-19,46,92,136,0,306,0,68,18,0,0,1341,0,348,0,281,274,622,0,914,0,0,0,13,51,0,0,284,32,771,363,0,47,157,17
2000-08-20,46,102,183,0,412,10,178,136,0,0,1005,0,301,0,323,284,668,0,913,0,0,0,14,64,0,0,251,2,1049,437,0,42,179,26
2000-08-21,64,113,225,0,438,0,75,2,0,0,453,0,47,0,388,308,664,0,1062,0,0,0,18,76,0,0,206,0,1191,461,0,50,158,29
2000-08-22,85,7,210,0,430,0,0,0,0,0,173,0,49,0,421,272,479,0,1188,0,0,0,24,84,0,0,0,0,1270,496,0,27,43,34
2000-08-23,109,0,142,0,549,0,0,0,0,0,211,0,112,0,475,177,151,0,1180,0,0,0,32,99,0,0,0,0,801,406,0,6,0,35
2000-08-24,98,0,31,0,207,0,0,0,0,0,646,0,438,0,584,78,0,0,1239,0,0,0,17,64,0,0,0,0,122,133,0,1,0,10
2000-08-25,52,0,15,0,50,0,0,0,0,0,667,0,1030,0,318,57,0,0,1110,0,0,0,11,19,0,0,0,0,36,22,0,2,0,0
2000-08-26,18,0,1,0,0,0,0,0,0,0,295,0,110,0,164,14,0,0,918,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2000-08-27,5,0,0,0,0,0,0,0,0,0,319,0,39,0,53,3,0,0,606,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
2000-08-28,8,0,0,0,0,0,0,0,0,0,603,0,9,0,49,3,0,0,323,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0
2000-08-29,4,0,0,0,0,0,0,0,0,0,646,0,5,0,70,2,0,0,169,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
2000-08-30,2,0,0,0,0,0,0,0,0,0,576,0,2,0,32,3,0,0,164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000-08-31,6,0,8,0,24,0,0,0,0,0,392,0,1,0,73,12,0,0,312,0,0,0,0,3,0,0,0,7,25,46,0,0,0,0
2000-09-01,0,0,0,0,23,0,0,0,0,0,589,0,0,0,118,0,0,0,226,0,0,0,0,0,0,0,0,38,15,0,0,0,0,0
2000-09-02,0,0,0,0,5,0,0,0,0,0,631,0,1,0,136,0,0,0,138,0,0,0,0,0,0,0,0,66,2,0,0,0,0,0
2000-09-03,3,0,0,0,34,0,0,0,0,0,426,0,0,0,160,0,0,0,140,0,0,0,0,2,0,0,0,36,7,0,0,0,0,0
2000-09-04,0,0,0,0,14,0,0,0,0,0,276,0,0,0,180,0,0,0,47,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
2000-09-05,0,0,0,0,0,0,0,0,0,0,323,0,0,0,83,0,0,0,24,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0
2000-09-06,0,0,0,0,0,0,0,0,0,0,463,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0
2000-09-07,0,0,0,0,0,0,0,0,0,0,724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0
2000-09-08,0,0,0,0,0,0,0,0,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0
2000-09-09,0,0,0,0,0,0,0,0,0,0,811,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0
2000-09-10,0,0,0,0,0,0,0,0,0,0,788,0,24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0
2000-09-11,0,0,0,0,0,0,0,0,0,0,393,0,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0
2000-09-12,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
2000-09-13,0,0,0,0,0,0,0,0,0,0,452,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2000-09-14,0,0,0,0,2,0,0,0,0,0,554,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0
2000-09-15,0,0,0,0,11,0,0,0,0,0,485,0,1,0,12,0,0,0,11,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0
2000-09-16,0,0,0,0,0,0,0,0,0,0,245,0,5,0,39,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-17,0,0,0,0,0,0,0,0,0,0,91,0,0,0,30,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-18,5,0,0,0,0,0,0,0,0,0,38,0,0,0,60,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-19,5,0,0,0,1,0,0,0,0,0,27,0,0,0,119,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-20,4,0,0,0,19,0,0,0,0,0,0,0,0,0,161,1,0,0,308,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0
2000-09-21,4,0,0,0,69,0,0,0,0,0,0,0,0,0,254,0,0,0,50,0,0,0,0,20,0,0,0,0,3,2,0,0,0,0
2000-09-22,0,0,0,0,0,0,0,0,0,0,16,0,0,0,160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-23,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-24,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-25,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-26,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-27,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-08,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
